Country,ISO2,ISO3,Counterpart Country,Counterpart ISO2,Counterpart ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Honduras,HN,HND,"China, P.R.: Hong Kong",HK,HKG,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,193324.0,,,,,,,,,,,,37163.75,,,110068.44,221390.77,,
Honduras,HN,HND,"China, P.R.: Hong Kong",HK,HKG,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,-191722.0,,,,,,,,,,,,-30003.75,,,21391.42,-209512.25,,
Honduras,HN,HND,"China, P.R.: Macao",MO,MAC,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,1415.55,,,,1062.72,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,1034.0,17639.0,,,3840.0,,10535.0,32534.0,,,,26088.0,169361.0,28229.0,97558.0,,91230.0,187991.0,127406.0,248324.53,37588.53,8023.5,180.31,42850.0,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,646.76333333334,,,0.736530977457165,,0.12442335356074,0.204681824639001,,,,0.0596490651241442,0.243252574510814,0.0275116250235582,0.085815489045722,,0.128095624963643,0.905510730093344,1.05176955608995,1.4359235710777,0.115039317961247,0.14725211963402,0.0007289879168564,0.306648277788846,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,55205.0,36140.0,12390.0,38112.0,75195.0,176960.0,94875.0,643875.0,727095.0,1063242.0,963271.0,1881730.0,2638825.0,11359579.0,,7697923.0,12801854.0,19970706.0,25308168.0,,57846874.0,284575741.0,49237571.0,73525732.47,55605955.41,62839238.25,46222365.61,69592019.35,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.263100379871988,0.643540058410036,2.91874433363554,3.10384408461348,2.83237297873737,1.44598134854572,1.8046628303032,1.97030875576144,5.31236975209375,,3.96957621998537,2.37001946355788,5.92253830413035,5.80308644601325,,8.20803679299421,22.21886597135,4.53816306259479,8.90283438370456,5.54724305515134,4.25794741934137,3.50967904108442,3.2794281417244,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,76229.0,194599.0,,,730935.0,,973806.0,1914264.0,,,,7724011.0,12971215.0,19998935.0,25405726.0,,57938104.0,284763732.0,49364977.0,73774057.0,55643543.94,62847261.75,46222545.92,69634869.35,,
Honduras,HN,HND,"China, P.R.: Mainland",CN,CHN,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,-74161.0,-159321.0,,,-723255.0,,-952736.0,-1849196.0,,,,-7671835.0,-12632493.0,-19942477.0,-25210610.0,,-57755644.0,-284387750.0,-49110165.0,-73277407.94,-55568366.88,-62831214.75,-46222185.3,-69549169.35,,
Honduras,HN,HND,Colombia,CO,COL,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,14210.0,,,,,4618.0,240.0,161.0,,4243.0,260.0,39334.0,,,16033.0,,11100.0,72106.65,86402.25,475.0,94026.13,6153.5,,
Honduras,HN,HND,Colombia,CO,COL,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,0.601003731213875,,,,,0.138561754195409,0.0140199527293927,0.0044935754430846,,0.167663042726613,0.0012170917125416,0.234270287423329,,,0.153294019133404,,0.0664295987789881,0.643378024501252,0.247971799911829,0.0078140332469841,0.482758749932484,0.0153510756193212,,
Honduras,HN,HND,Colombia,CO,COL,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,271890.0,383333.0,389238.0,387258.0,574085.0,550757.0,563643.0,955185.0,1333372.0,2476647.0,2063070.0,1981980.0,2385557.0,5060555.0,,1611230.0,4159975.0,2948470.0,1998325.0,,3657332.0,2849885.0,2961341.0,3678921.02,3394075.98,4032978.77,2935856.94,8239021.86,,
Honduras,HN,HND,Colombia,CO,COL,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,1.80529874213836,2.03203458955233,1.64665160856912,3.08323111684958,3.58514278532941,5.27374521752508,4.04330806322139,3.76601429659577,3.78648788331401,7.3934567778583,,0.994438524645838,2.35540718137504,0.930169715442368,0.734221717392371,,1.94863862332062,2.42989220196602,2.34664798777741,2.41967992728624,2.20539637756354,3.21487750949295,2.4290010950315,4.56667803372391,,
Honduras,HN,HND,Colombia,CO,COL,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,577853.0,,,,,1986598.0,2385797.0,5060716.0,,1615473.0,4160235.0,2987804.0,,,3673365.0,,2972441.0,3751027.67,3480478.23,4033453.77,3029883.07,8245175.36,,
Honduras,HN,HND,Colombia,CO,COL,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,-549433.0,,,,,-1977362.0,-2385317.0,-5060394.0,,-1606987.0,-4159715.0,-2909136.0,,,-3641299.0,,-2950241.0,-3606814.37,-3307673.73,-4032503.77,-2841830.81,-8232868.36,,
Honduras,HN,HND,"Congo, Dem. Rep. of the",CD,COD,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,115.48,,,
Honduras,HN,HND,"Congo, Dem. Rep. of the",CD,COD,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,100.417391304348,,,
Honduras,HN,HND,Costa Rica,CR,CRI,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,21319.0,9758.0,13259.0,17673.0,6281.0,13632.0,69179.0,,207296.0,155386.0,4027.0,13782.0,119041.0,394791.0,,224637.0,127649.0,82031.0,99001.0,,313378.0,282279.0,57299.0,58570.89,229227.15,111537.26,160189.98,148665.42,,
Honduras,HN,HND,Costa Rica,CR,CRI,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.0210066889632107,0.0517721436420833,0.507821764756792,,0.723757084699089,0.468405564472174,0.0131416868338965,0.0425629347436894,0.2649217467036,0.667518860373919,,0.359190634068679,0.150520639819494,0.0705225317171929,0.0957652492817776,,0.278125997117085,0.293350853248918,0.054377161755292,0.0580082063379475,0.216097461534541,0.138799700292801,0.140738099954761,0.109984418973483,,
Honduras,HN,HND,Costa Rica,CR,CRI,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,935785.0,1124801.0,865759.0,885564.0,1539126.0,1123215.0,1509409.0,1876646.0,1803560.0,2247459.0,2474129.0,2853267.0,4431220.0,5360182.0,,4436470.0,3457065.0,3389479.0,2768881.0,,2414818.0,1138983.0,777811.0,1452253.53,3056100.24,1156532.85,1083785.24,1361503.18,,
Honduras,HN,HND,Costa Rica,CR,CRI,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,10.1258289473684,1.10433294518081,1.76695521495273,1.68535789569248,1.36221960556191,1.57837764510721,1.44799822400631,1.20233726144504,1.58440187281091,1.65175731026323,,1.45412163592593,1.22572226063538,0.929966495921437,0.719554486143239,,0.733355781279198,0.344490712210305,0.235305622770089,0.356478427433624,0.708500601183381,0.353343694324743,0.26925279005327,0.249631311548792,,
Honduras,HN,HND,Costa Rica,CR,CRI,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,957104.0,1134559.0,879018.0,903237.0,1545407.0,1136847.0,1578588.0,,2010856.0,2402845.0,2478156.0,2867049.0,4550261.0,5754973.0,,4661107.0,3584714.0,3471510.0,2867882.0,,2728196.0,1421262.0,835110.0,1510824.42,3285327.39,1268070.11,1243975.22,1510168.6,,
Honduras,HN,HND,Costa Rica,CR,CRI,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-914466.0,-1115043.0,-852500.0,-867891.0,-1532845.0,-1109583.0,-1440230.0,,-1596264.0,-2092073.0,-2470102.0,-2839485.0,-4312179.0,-4965391.0,,-4211833.0,-3329416.0,-3307448.0,-2669880.0,,-2101440.0,-856704.0,-720512.0,-1393682.64,-2826873.09,-1044995.59,-923595.26,-1212837.76,,
Honduras,HN,HND,"Croatia, Rep. of",HR,HRV,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,1203.0,924.0,4548.0,780.0,,,6773.0,,,339301.63,,326.65,2372.83,,
Honduras,HN,HND,"Croatia, Rep. of",HR,HRV,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,450.561797752809,0.850538950817861,,,,,24.6076151722133,,,75.3966761624987,,1.21716287215412,0.373310111875196,,
Honduras,HN,HND,Cuba,CU,CUB,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,924.0,,,,,,,7080.0,,,,,,,1335.0,1712.0,1345.0,,1988.0,989.0,2545.0,1335.0,,80.32,,36.0,,
Honduras,HN,HND,Cuba,CU,CUB,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,1.09011292214931,,,,,,,0.135195897336185,2.50982231865361,0.821283767280543,,0.435624819220083,0.0113887373333404,0.0334948456104774,0.0065935098230702,,0.0008255538518685,,0.395908940943583,,
Honduras,HN,HND,Cuba,CU,CUB,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,6393.0,,,3144.0,1190.0,,,,,,,1771.0,,84825.0,12001.0,,49.0,,,682.0,,,,,17.56,,,
Honduras,HN,HND,Cuba,CU,CUB,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,0.0466749217214496,,,,,,,0.0126441565933458,,1.08146197594992,0.115904601077533,,0.0002755843048101,,,0.0030381286481766,,,,,0.0002146823141873,,,
Honduras,HN,HND,Cuba,CU,CUB,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,7317.0,,,,,,,,,,,,,,13336.0,,1394.0,,,1671.0,,,,,,,,
Honduras,HN,HND,Cuba,CU,CUB,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-5469.0,,,,,,,,,,,,,,-10666.0,,1296.0,,,307.0,,,,,,,,
Honduras,HN,HND,"Curaçao, Kingdom of the Netherlands",CW,CUW,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,3782.0,2087.0,,,,,,,,,,,
Honduras,HN,HND,Cyprus,CY,CYP,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,1838.0,,,163.0,1057.0,1282.0,9899.58,1203.22,2413.45,,48913.43,,
Honduras,HN,HND,Cyprus,CY,CYP,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,100.0,,,0.373185585420578,0.0751993101868386,0.216774856822067,3.65042221320845,26.8695846359982,0.74619782149626,,27.4983022071307,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,125.0,,2384.0,,,,,,,,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,0.0025611274533808,,0.0603862439933545,,,,,,,,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,3131.0,,3409.0,820.0,599.0,,,32748.0,6496.0,59522.0,,39365.0,56618.0,93853.0,962869.76,391641.81,148280.48,120692.57,226575.02,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,0.228572012594457,,0.826833148999748,0.074828442108337,0.0545856005190644,,,1.2639647689312,0.844649943568646,5.12563939169523,,1.32295270003001,1.37388983256491,1.27902569839589,34.4297427396337,16.0335985936482,1.88412515338328,1.72065198904361,1.92804370487297,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,59647.0,,41749.0,,,,,,,,,
Honduras,HN,HND,Czech Rep.,CZ,CZE,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,-59397.0,,-36981.0,,,,,,,,,
Honduras,HN,HND,Denmark,DK,DNK,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,155.0,,,,2911.0,,,,,1063.0,6036.0,110.0,,8354.66,9652.5,15.59,,
Honduras,HN,HND,Denmark,DK,DNK,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,0.0032970726249377,,,,0.131288521748072,,,,,0.0972335544489611,0.132639313580565,0.0028675958024654,,0.438193112823977,0.701713190681336,0.0007517379419353,,
Honduras,HN,HND,Denmark,DK,DNK,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,34631.0,250045.0,127821.0,43719.0,4655.0,43604.0,45391.0,12286.0,4289133.0,898587.0,68385.0,460437.0,45497.0,78940.0,,124518.0,116566.0,152339.0,413990.0,,409180.0,497124.0,590999.0,1058538.29,671777.24,958119.58,351856.6,437214.79,,
Honduras,HN,HND,Denmark,DK,DNK,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,1.07600434310532,1.78160353345545,0.650053253996431,62.735945441166,21.36745104688,1.2651289142036,6.26356100264425,0.603414970373024,1.35867390397752,,2.30675093025505,1.83095742080763,2.85157433805847,5.06276389071308,,2.70789360449241,3.42540552507567,4.60270812589635,11.7971574169785,7.28804121886041,7.12790068606781,2.58477893851287,2.92157741133075,,
Honduras,HN,HND,Denmark,DK,DNK,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,45652.0,,,,119477.0,,,,,498187.0,597035.0,1058648.29,,966474.24,361509.1,437230.38,,
Honduras,HN,HND,Denmark,DK,DNK,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,-45342.0,,,,-113655.0,,,,,-496061.0,-584963.0,-1058428.29,,-949764.92,-342204.1,-437199.2,,
Honduras,HN,HND,Dominica,DM,DMA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,2076.0,,3556.0,,,,,,,,,1069.0,,,,,,,
Honduras,HN,HND,Dominica,DM,DMA,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,2.05049188100036,,3.38589274832419,,,,,,,,,2.63618653054179,,,,,,,
Honduras,HN,HND,Dominican Rep.,DO,DOM,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,5086.0,,942.0,,1000.0,8609.0,,76399.0,400762.0,783095.0,103218.0,,20353.0,1600.0,351478.0,116491.57,87602.34,,9910.65,505978.65,,
Honduras,HN,HND,Dominican Rep.,DO,DOM,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,0.155249973519593,,0.0237826057757901,,0.0070581059276302,0.0605827527398232,,0.256366925737113,1.25562936698029,1.92468129129022,0.223303188477384,,0.0326216828197931,0.0017804981019111,0.494147875535156,0.182963812353436,0.098034588812511,,0.0096756808320766,0.387423976513214,,
